2	30	416.129	1193.950	0
3	30	415.490	1194.120	0
4	30	414.961	1194.218	0
5	30	414.372	1194.299	0
6	30	413.749	1194.301	0
7	30	413.125	1194.303	0
8	30	412.573	1194.312	0
9	30	412.022	1194.335	0
10	30	411.472	1194.373	0
11	30	410.923	1194.425	0
12	30	410.488	1194.569	0
13	30	410.060	1194.731	0
14	30	409.638	1194.909	0
15	30	409.223	1195.104	0
16	30	408.721	1195.327	0
17	30	408.219	1195.550	0
18	30	407.717	1195.773	0
0	31	423.600	1167.637	0
1	31	423.386	1166.833	0
2	31	423.173	1166.030	0
3	31	423.017	1165.262	0
4	31	422.861	1164.494	0
5	31	422.706	1163.726	0
6	31	422.550	1162.958	0
7	31	422.308	1162.081	0
8	31	422.130	1161.401	0
9	31	421.828	1160.716	0
10	31	421.526	1160.031	0
11	31	421.224	1159.346	0
12	31	420.922	1158.660	0
13	31	420.621	1157.975	0
14	31	420.319	1157.290	0
15	31	420.017	1156.605	0
16	31	419.715	1155.919	0
17	31	419.413	1155.234	0
18	31	419.111	1154.549	0
19	31	418.810	1153.863	0
20	31	418.508	1153.178	0
21	31	418.206	1152.493	0
0	32	356.068	1144.504	0
1	32	356.640	1144.191	0
2	32	357.212	1143.879	0
3	32	357.784	1143.566	0
4	32	358.357	1143.254	0
5	32	358.929	1142.941	0
6	32	359.501	1142.629	0
7	32	360.073	1142.316	0
8	32	360.645	1142.004	0
9	32	361.238	1141.720	0
10	32	361.815	1141.405	0
11	32	362.376	1141.060	0
12	32	362.924	1140.775	0
13	32	363.454	1140.456	0
14	32	363.963	1140.105	0
15	32	364.448	1139.722	0
16	32	364.909	1139.309	0
17	32	365.362	1138.847	0
18	32	365.858	1138.336	0
19	32	366.261	1137.928	0
20	32	366.631	1137.558	0
21	32	367.092	1137.021	0
22	32	367.553	1136.483	0
23	32	368.013	1135.946	0
24	32	368.228	1135.632	0
0	36	393.357	1149.173	1
1	36	392.945	1148.426	1
2	36	392.836	1148.208	1
3	36	392.641	1147.242	1
4	36	392.081	1145.988	1
5	36	391.347	1144.208	1
6	36	390.512	1142.201	1
7	36	389.290	1139.460	1
8	36	388.168	1136.675	1
9	36	386.878	1133.783	1
10	36	385.638	1131.140	1
11	36	384.005	1128.317	1
12	36	382.188	1125.617	1
13	36	380.066	1123.072	1
14	36	377.248	1120.613	1
15	36	374.393	1118.767	1
16	36	371.364	1117.297	1
17	36	368.254	1116.320	1
18	36	365.092	1116.247	1
19	36	361.627	1116.685	1
20	36	358.196	1117.398	1
21	36	354.824	1118.349	1
22	36	350.381	1119.451	1
23	36	346.001	1120.849	1
0	43	391.361	1119.695	0
1	43	391.105	1119.164	0
2	43	390.849	1118.632	0
3	43	390.593	1118.101	0
4	43	390.337	1117.569	0
5	43	390.081	1117.038	0
6	43	389.825	1116.506	0
7	43	389.569	1115.975	0
8	43	389.303	1115.484	0
9	43	389.038	1114.992	0
10	43	388.772	1114.501	0
11	43	388.506	1114.010	0
12	43	388.240	1113.518	0
13	43	387.975	1113.027	0
14	43	387.660	1112.510	0
15	43	387.346	1111.993	0
16	43	387.031	1111.476	0
17	43	386.816	1110.994	0
18	43	386.615	1110.505	0
19	43	386.429	1110.011	0
20	43	386.259	1109.512	0
21	43	386.105	1108.962	0
22	43	385.975	1108.407	0
23	43	385.848	1107.850	0
24	43	385.704	1107.298	0
25	43	385.543	1106.750	0
26	43	385.365	1106.208	0
27	43	385.171	1105.671	0
28	43	384.905	1105.183	0
29	43	384.644	1104.694	0
30	43	384.387	1104.202	0
31	43	384.143	1103.703	0
32	43	383.899	1103.205	0
33	43	383.655	1102.706	0
34	43	383.410	1102.208	0
35	43	383.166	1101.709	0
36	43	382.992	1101.177	0
37	43	382.818	1100.644	0
9	46	387.014	1108.697	0
10	46	387.234	1109.324	0
11	46	387.453	1109.952	0
12	46	387.636	1110.592	0
13	46	387.819	1111.233	0
14	46	388.003	1111.874	0
15	46	388.179	1112.443	0
16	46	388.408	1113.060	0
17	46	388.690	1113.655	0
18	46	388.958	1114.273	0
19	46	389.246	1114.882	0
20	46	389.525	1115.496	0
21	46	389.854	1116.050	0
22	46	390.183	1116.604	0
23	46	390.512	1117.158	0
24	46	390.878	1117.692	0
25	46	391.279	1118.200	0
26	46	391.714	1118.679	0
27	46	392.180	1119.127	0
28	46	392.574	1119.515	0
29	46	392.984	1119.887	0
30	46	393.409	1120.241	0
31	46	393.938	1120.598	0
32	46	394.467	1120.954	0
33	46	394.996	1121.311	0
34	46	395.525	1121.667	0
35	46	396.054	1122.024	0
36	46	396.642	1122.423	0
37	46	397.229	1122.822	0
38	46	397.817	1123.221	0
0	55	421.971	1233.295	1
1	55	423.565	1237.894	1
2	55	425.128	1242.504	1
3	55	426.543	1246.992	1
4	55	428.005	1251.260	1
0	60	382.736	1209.839	0
1	60	383.093	1209.198	0
2	60	383.450	1208.557	0
3	60	383.786	1207.915	0
4	60	384.121	1207.273	0
5	60	384.456	1206.631	0
6	60	384.919	1205.915	0
7	60	385.383	1205.198	0
0	65	379.731	1153.227	0
1	65	379.413	1152.535	0
2	65	379.051	1151.743	0
3	65	378.812	1151.227	0
4	65	378.614	1150.803	0
5	65	378.340	1150.209	0
6	65	378.067	1149.615	0
7	65	377.791	1149.018	0
8	65	377.516	1148.421	0
9	65	377.272	1147.894	0
10	65	377.052	1147.459	0
11	65	376.810	1146.974	0
12	65	376.561	1146.491	0
13	65	376.275	1145.984	0
14	65	375.991	1145.475	0
15	65	375.677	1144.985	0
16	65	375.362	1144.494	0
17	65	375.048	1144.004	0
18	65	374.789	1143.603	0
19	65	374.531	1143.202	0
20	65	374.223	1142.723	0
21	65	373.940	1142.327	0
22	65	373.638	1141.946	0
23	65	373.318	1141.579	0
24	65	372.961	1141.205	0
25	65	372.523	1140.769	0
26	65	372.040	1140.194	0
27	65	371.708	1139.796	0
28	65	371.345	1139.363	0
29	65	371.035	1138.885	0
30	65	370.817	1138.401	0
31	65	370.614	1137.908	0
0	67	377.041	1147.530	0
1	67	376.747	1146.988	0
2	67	376.428	1146.460	0
3	67	376.177	1145.905	0
4	67	375.901	1145.422	0
5	67	375.630	1144.929	0
6	67	375.348	1144.446	0
7	67	374.931	1143.940	0
8	67	374.570	1143.457	0
9	67	374.204	1142.964	0
10	67	373.887	1142.561	0
11	67	373.570	1142.157	0
12	67	373.252	1141.753	0
13	67	372.899	1141.308	0
14	67	372.546	1140.863	0
15	67	372.261	1140.496	0
16	67	371.903	1140.047	0
17	67	371.546	1139.597	0
18	67	371.179	1139.137	0
19	67	370.977	1138.921	0
20	67	370.736	1138.505	0
21	67	370.465	1138.000	0
22	67	370.373	1137.657	0
23	67	370.289	1137.036	0
24	67	370.312	1136.405	0
25	67	370.404	1135.851	0
26	67	370.463	1135.294	0
27	67	370.537	1134.739	0
28	67	370.588	1134.328	0
29	67	370.652	1134.097	0
30	67	370.936	1133.304	0
0	71	417.931	1194.143	0
1	71	417.275	1194.325	0
2	71	416.618	1194.507	0
3	71	415.956	1194.705	0
4	71	415.280	1194.850	0
5	71	414.594	1194.938	0
6	71	413.920	1195.082	0
7	71	413.245	1195.226	0
8	71	412.571	1195.370	0
9	71	411.896	1195.514	0
10	71	411.487	1195.566	0
11	71	411.079	1195.632	0
12	71	410.674	1195.713	0
13	71	410.273	1195.808	0
14	71	409.874	1195.917	0
15	71	409.480	1196.039	0
16	71	409.091	1196.176	0
0	74	394.039	1143.246	1
1	74	391.841	1138.065	1
2	74	389.353	1132.372	1
3	74	387.343	1127.335	1
4	74	385.102	1122.338	1
2	87	377.004	1150.648	0
3	87	376.792	1150.205	0
4	87	376.581	1149.762	0
5	87	376.369	1149.320	0
6	87	376.129	1148.813	0
7	87	375.888	1148.307	0
8	87	375.665	1147.839	0
9	87	375.485	1147.352	0
10	87	375.229	1146.905	0
11	87	374.849	1146.232	0
12	87	374.565	1145.853	0
13	87	374.218	1145.341	0
14	87	373.881	1144.850	0
15	87	373.593	1144.410	0
16	87	373.318	1143.966	0
17	87	373.035	1143.528	0
18	87	372.743	1143.095	0
19	87	372.450	1142.663	0
20	87	372.122	1142.170	0
21	87	371.826	1141.731	0
22	87	371.529	1141.292	0
23	87	371.241	1140.867	0
1	89	373.199	1142.066	0
2	89	372.801	1141.652	0
3	89	372.470	1141.193	0
4	89	372.131	1140.717	0
5	89	371.793	1140.241	0
6	89	371.474	1139.754	0
7	89	371.232	1139.290	0
8	89	370.953	1138.818	0
9	89	370.807	1138.296	0
10	89	370.688	1137.765	0
11	89	370.630	1137.225	0
12	89	370.632	1136.681	0
13	89	370.703	1136.205	0
14	89	370.773	1135.729	0
15	89	370.843	1135.253	0
16	89	370.888	1134.725	0
17	89	370.933	1134.303	0
18	89	371.029	1133.721	0
19	89	371.127	1133.245	0
20	89	371.218	1132.775	0
21	89	371.322	1132.308	0
22	89	371.420	1131.840	0
9	90	410.462	1124.865	0
10	90	409.883	1124.611	0
11	90	409.300	1124.390	0
12	90	408.701	1124.388	0
13	90	408.101	1124.349	0
14	90	407.503	1124.414	0
15	90	406.871	1124.495	0
16	90	406.239	1124.583	0
17	90	405.611	1124.629	0
18	90	404.955	1124.632	0
19	90	404.299	1124.638	0
20	90	403.657	1124.529	0
21	90	403.022	1124.381	0
22	90	402.391	1124.218	0
23	90	401.760	1124.058	0
24	90	401.132	1123.884	0
25	90	400.256	1123.669	0
26	90	399.381	1123.454	0
27	90	398.605	1123.264	0
28	90	397.763	1123.058	0
29	90	397.067	1122.886	0
30	90	396.254	1122.687	0
31	90	395.705	1122.529	0
32	90	395.149	1122.400	0
33	90	394.586	1122.300	0
34	90	394.020	1122.230	0
35	90	393.564	1122.219	0
36	90	393.113	1122.269	0
37	90	392.684	1122.430	0
38	90	392.271	1122.628	0
4	98	387.696	1114.573	0
5	98	387.548	1114.345	0
6	98	387.400	1114.118	0
7	98	387.253	1113.890	0
8	98	387.105	1113.662	0
9	98	386.898	1113.178	0
10	98	386.739	1112.677	0
11	98	386.513	1111.997	0
12	98	386.452	1111.708	0
13	98	386.319	1111.082	0
14	98	386.138	1110.468	0
15	98	385.939	1109.804	0
16	98	385.720	1109.230	0
17	98	385.482	1108.665	0
18	98	385.195	1108.117	0
19	98	384.899	1107.572	0
20	98	384.601	1107.043	0
21	98	384.302	1106.513	0
22	98	384.003	1105.984	0
23	98	383.732	1105.440	0
24	98	383.543	1104.859	0
25	98	383.353	1104.278	0
26	98	383.164	1103.698	0
27	98	382.975	1103.117	0
28	98	382.785	1102.536	0
29	98	382.596	1101.956	0
30	98	382.406	1101.375	0
31	98	382.217	1100.795	0
32	98	382.028	1100.214	0
33	98	381.807	1099.648	0
34	98	381.586	1099.082	0
19	117	450.735	1115.616	0
20	117	450.185	1115.746	0
21	117	449.628	1115.842	0
22	117	449.067	1115.904	0
23	117	448.503	1115.932	0
24	117	447.946	1115.950	0
25	117	447.390	1115.967	0
26	117	446.833	1115.985	0
27	117	446.276	1116.002	0
28	117	445.720	1116.020	0
29	117	445.163	1116.038	0
30	117	444.607	1116.055	0
31	117	444.050	1116.073	0
32	117	443.494	1116.091	0
33	117	442.937	1116.108	0
34	117	442.494	1116.121	0
35	117	442.052	1116.134	0
36	117	441.609	1116.148	0
37	117	441.167	1116.161	0
38	117	440.724	1116.174	0
0	124	401.282	1193.478	0
1	124	402.619	1193.230	0
2	124	404.132	1193.110	0
3	124	405.307	1192.971	0
4	124	406.495	1192.791	0
5	124	407.405	1192.612	0
6	124	408.068	1192.514	0
7	124	409.008	1192.292	0
8	124	409.601	1192.155	0
9	124	410.302	1191.991	0
10	124	411.052	1191.816	0
11	124	411.914	1191.613	0
12	124	413.334	1191.365	0
13	124	414.757	1191.315	0
14	124	416.650	1191.493	0
0	131	390.311	1121.642	0
1	131	389.934	1120.974	0
2	131	389.624	1120.400	0
3	131	389.380	1119.804	0
4	131	389.092	1119.223	0
5	131	388.897	1118.681	0
6	131	388.701	1118.140	0
7	131	388.506	1117.598	0
8	131	388.310	1117.057	0
9	131	388.114	1116.515	0
10	131	387.864	1115.996	0
11	131	387.618	1115.475	0
12	131	387.375	1114.953	0
13	131	387.095	1114.324	0
14	131	386.656	1113.674	0
15	131	386.279	1113.129	0
16	131	386.014	1112.664	0
17	131	385.754	1112.193	0
18	131	385.471	1111.667	0
19	131	385.201	1111.133	0
20	131	384.973	1110.581	0
21	131	384.736	1109.971	0
22	131	384.498	1109.362	0
23	131	384.261	1108.736	0
24	131	384.024	1108.111	0
25	131	383.787	1107.486	0
26	131	383.550	1106.861	0
27	131	383.313	1106.235	0
28	131	383.075	1105.610	0
29	131	382.838	1104.985	0
0	132	376.240	1148.028	0
1	132	376.020	1147.484	0
2	132	375.800	1146.941	0
3	132	375.580	1146.397	0
4	132	375.359	1145.854	0
5	132	375.139	1145.311	0
6	132	374.816	1144.843	0
7	132	374.481	1144.383	0
8	132	374.129	1143.938	0
9	132	373.742	1143.522	0
10	132	373.395	1143.073	0
11	132	373.049	1142.624	0
12	132	372.694	1142.181	0
13	132	372.363	1141.754	0
14	132	372.032	1141.328	0
15	132	371.702	1140.902	0
16	132	371.338	1140.438	0
17	132	370.975	1139.975	0
18	132	370.709	1139.622	0
19	132	370.433	1139.259	0
20	132	370.158	1138.895	0
21	132	369.894	1138.339	0
22	132	369.755	1137.739	0
23	132	369.685	1137.154	0
24	132	369.660	1136.566	0
25	132	369.681	1135.977	0
26	132	369.733	1135.316	0
27	132	369.785	1134.654	0
0	133	389.614	1116.036	0
1	133	389.237	1115.498	0
2	133	388.866	1114.955	0
3	133	388.502	1114.407	0
4	133	388.156	1113.849	0
5	133	387.809	1113.290	0
6	133	387.463	1112.732	0
7	133	387.117	1112.173	0
8	133	386.865	1111.655	0
9	133	386.632	1111.128	0
10	133	386.399	1110.601	0
11	133	386.225	1110.075	0
12	133	386.051	1109.550	0
13	133	385.877	1109.025	0
14	133	385.703	1108.500	0
15	133	385.474	1107.859	0
16	133	385.170	1107.087	0
17	133	384.965	1106.439	0
18	133	384.760	1105.791	0
19	133	384.590	1105.337	0
20	133	384.409	1104.841	0
21	133	384.246	1104.340	0
22	133	384.082	1103.838	0
23	133	383.907	1103.269	0
24	133	383.724	1102.703	0
25	133	383.523	1102.142	0
26	133	383.323	1101.582	0
27	133	383.123	1101.022	0
28	133	382.923	1100.461	0
29	133	382.717	1099.903	0
30	133	382.420	1099.391	0
31	133	382.001	1098.885	0
0	135	378.594	1151.795	0
1	135	378.353	1151.279	0
2	135	378.102	1150.768	0
3	135	377.851	1150.257	0
4	135	377.591	1149.738	0
5	135	377.311	1149.229	0
6	135	377.031	1148.720	0
7	135	376.751	1148.211	0
8	135	376.468	1147.661	0
9	135	376.155	1147.126	0
10	135	375.819	1146.604	0
11	135	375.494	1146.075	0
12	135	375.245	1145.607	0
13	135	374.997	1145.140	0
14	135	374.720	1144.592	0
15	135	374.471	1144.167	0
16	135	374.134	1143.686	0
17	135	373.797	1143.205	0
18	135	373.501	1142.791	0
19	135	373.206	1142.372	0
20	135	372.897	1141.962	0
21	135	372.508	1141.396	0
22	135	372.204	1140.960	0
23	135	371.904	1140.521	0
24	135	371.613	1140.078	0
25	135	371.307	1139.589	0
26	135	371.025	1139.087	0
27	135	370.766	1138.572	0
28	135	370.550	1138.061	0
29	135	370.352	1137.542	0
0	137	388.978	1139.303	1
1	137	388.280	1137.846	1
2	137	387.375	1135.941	1
3	137	386.594	1133.870	1
4	137	385.584	1131.884	1
5	137	384.498	1129.990	1
6	137	383.120	1127.840	1
7	137	381.247	1125.461	1
8	137	379.248	1123.440	1
9	137	376.903	1121.526	1
10	137	374.474	1119.966	1
11	137	371.671	1118.579	1
12	137	368.702	1117.595	1
13	137	365.564	1117.025	1
14	137	361.939	1116.996	1
15	137	358.356	1117.556	1
16	137	354.806	1118.378	1
17	137	351.118	1119.550	1
18	137	347.165	1121.013	1
19	137	342.964	1122.698	1
20	137	338.618	1124.443	1
21	137	334.216	1126.055	1
22	137	329.814	1127.666	1
23	137	325.485	1129.450	1
0	138	419.296	1191.476	0
1	138	418.846	1191.580	0
2	138	418.293	1191.727	0
3	138	417.520	1191.939	0
4	138	416.860	1192.127	0
5	138	416.197	1192.296	0
6	138	415.529	1192.449	0
7	138	414.857	1192.584	0
8	138	414.194	1192.637	0
9	138	413.530	1192.689	0
10	138	412.867	1192.742	0
11	138	412.171	1192.753	0
12	138	411.475	1192.763	0
13	138	411.036	1192.791	0
14	138	410.596	1192.819	0
15	138	410.156	1192.846	0
16	138	409.716	1192.874	0
17	138	409.138	1192.959	0
18	138	408.562	1193.056	0
19	138	407.988	1193.164	0
20	138	407.418	1193.291	0
21	138	406.848	1193.418	0
0	141	390.721	1120.160	0
1	141	390.397	1119.603	0
2	141	390.144	1119.015	0
3	141	389.874	1118.388	0
4	141	389.640	1117.884	0
5	141	389.374	1117.395	0
6	141	389.148	1116.888	0
7	141	388.916	1116.383	0
8	141	388.685	1115.878	0
9	141	388.453	1115.374	0
10	141	388.209	1114.810	0
11	141	387.921	1114.266	0
12	141	387.573	1113.780	0
13	141	387.224	1113.293	0
14	141	386.876	1112.806	0
15	141	386.571	1112.291	0
16	141	386.373	1111.774	0
17	141	386.164	1111.264	0
18	141	386.004	1110.734	0
19	141	385.858	1110.198	0
20	141	385.619	1109.745	0
21	141	385.481	1109.219	0
22	141	385.342	1108.694	0
23	141	385.203	1108.168	0
24	141	385.017	1107.614	0
25	141	384.831	1107.060	0
26	141	384.645	1106.506	0
27	141	384.459	1105.951	0
28	141	384.238	1105.439	0
29	141	384.016	1104.927	0
30	141	383.794	1104.415	0
31	141	383.572	1103.902	0
32	141	383.351	1103.390	0
33	141	383.129	1102.878	0
34	141	382.907	1102.365	0
35	141	382.685	1101.853	0
36	141	382.464	1101.341	0
37	141	382.242	1100.828	0
38	141	382.020	1100.316	0
0	142	385.930	1201.138	0
1	142	385.521	1201.641	0
2	142	384.966	1202.306	0
3	142	384.443	1202.903	0
4	142	383.916	1203.505	0
5	142	383.509	1203.973	0
6	142	383.015	1204.538	0
7	142	382.534	1205.091	0
8	142	382.053	1205.644	0
9	142	381.560	1206.187	0
10	142	381.019	1206.695	0
11	142	380.477	1207.204	0
12	142	379.935	1207.713	0
13	142	379.394	1208.221	0
0	150	417.374	1192.132	0
1	150	416.718	1192.286	0
2	150	416.058	1192.412	0
3	150	415.392	1192.512	0
4	150	414.771	1192.552	0
5	150	414.150	1192.581	0
6	150	413.529	1192.599	0
7	150	412.907	1192.600	0
8	150	412.285	1192.602	0
9	150	411.716	1192.657	0
10	150	411.148	1192.720	0
11	150	410.582	1192.799	0
12	150	410.016	1192.878	0
13	150	409.451	1192.957	0
14	150	408.942	1193.045	0
15	150	408.435	1193.142	0
16	150	407.931	1193.249	0
17	150	407.428	1193.365	0
18	150	406.927	1193.491	0
19	150	406.429	1193.626	0
20	150	405.934	1193.771	0
21	150	405.442	1193.925	0
22	150	404.952	1194.088	0
23	150	404.466	1194.261	0
24	150	403.985	1194.447	0
25	150	403.504	1194.633	0
0	153	399.863	1143.574	1
1	153	398.996	1141.132	1
2	153	398.116	1138.632	1
3	153	397.624	1136.322	1
4	153	397.133	1134.052	1
5	153	396.794	1132.149	1
6	153	396.625	1130.226	1
7	153	396.575	1128.037	1
8	153	396.706	1126.176	1
9	153	396.978	1124.331	1
10	153	397.341	1122.800	1
11	153	397.846	1121.112	1
12	153	398.453	1119.579	1
13	153	399.156	1118.160	1
14	153	400.204	1116.512	1
15	153	401.360	1115.102	1
16	153	402.713	1113.793	1
17	153	404.193	1112.686	1
18	153	405.710	1111.637	1
19	153	407.197	1110.809	1
20	153	408.562	1110.104	1
21	153	409.897	1109.434	1
22	153	411.035	1108.881	1
23	153	412.296	1108.324	1
24	153	413.638	1107.792	1
25	153	414.858	1107.239	1
26	153	416.431	1106.546	1
27	153	417.777	1105.942	1
28	153	419.123	1105.339	1
29	153	420.201	1104.947	1
30	153	421.476	1104.531	1
31	153	422.729	1104.393	1
32	153	423.942	1104.199	1
33	153	425.177	1104.334	1
34	153	426.230	1104.619	1
35	153	427.101	1105.125	1
36	153	427.868	1105.779	1
37	153	428.504	1106.560	1
38	153	428.958	1107.248	1
1	154	378.211	1107.204	1
2	154	376.632	1103.552	1
3	154	375.053	1099.900	1
4	154	373.474	1096.248	1
5	154	371.896	1092.596	1
6	154	369.986	1088.320	1
7	154	367.488	1083.098	1
8	154	366.003	1079.692	1
9	154	364.518	1076.285	1
10	154	363.033	1072.879	1
11	154	361.508	1069.491	1
12	154	359.890	1065.825	1
13	154	358.272	1062.158	1
6	172	387.081	1107.156	0
7	172	387.283	1107.772	0
8	172	387.518	1108.378	0
9	172	387.752	1108.983	0
10	172	387.855	1109.469	0
11	172	388.092	1110.235	0
12	172	388.267	1110.826	0
13	172	388.441	1111.417	0
14	172	388.616	1112.008	0
15	172	388.796	1112.597	0
16	172	389.054	1113.148	0
17	172	389.326	1113.691	0
18	172	389.621	1114.222	0
19	172	389.917	1114.753	0
20	172	390.177	1115.301	0
21	172	390.443	1115.786	0
22	172	390.732	1116.329	0
23	172	391.025	1116.902	0
24	172	391.370	1117.416	0
25	172	391.810	1117.897	0
26	172	392.213	1118.389	0
27	172	392.650	1118.743	0
28	172	393.252	1119.118	0
29	172	393.539	1119.389	0
30	172	393.976	1119.716	0
31	172	394.479	1119.950	0
32	172	395.000	1120.140	0
33	172	395.582	1120.530	0
34	172	396.108	1120.907	0
35	172	396.611	1121.333	0
36	172	397.093	1121.738	0
37	172	397.767	1122.286	0
38	172	398.341	1122.755	0
3	181	350.427	1144.305	0
4	181	349.868	1144.535	0
5	181	349.308	1144.766	0
6	181	348.749	1144.996	0
7	181	348.182	1145.251	0
8	181	347.615	1145.506	0
